departamento,mes,anio,periodo,marca,linea,tecnologia,unidades
boyaca,abril,2026,202604,Renault,Duster,Gasolina,10
boyaca,abril,2026,202604,Renault,Duster E-Tech,Hibrido No Enchufable,10
boyaca,abril,2025,202504,Renault,Logan,Gasolina,7
boyaca,abril,2026,202604,Renault,Logan,Gasolina,9
boyaca,abril,2025,202504,Toyota,Corolla Cross,Hibrido No Enchufable,4
boyaca,abril,2026,202604,Toyota,Corolla Cross,Hibrido No Enchufable,8
boyaca,abril,2025,202504,Suzuki,Fronx,Hibrido No Enchufable,5
boyaca,abril,2026,202604,Suzuki,Fronx,Hibrido No Enchufable,6
boyaca,abril,2025,202504,Kia,Sonet,Gasolina,6
boyaca,abril,2026,202604,Kia,Sonet,Gasolina,6
boyaca,abril,2025,202504,Kia,K3 Cross,Gasolina,7
boyaca,abril,2026,202604,Kia,K3 Cross,Gasolina,6
boyaca,abril,2026,202604,Kia,Sportage,Hibrido No Enchufable,6
boyaca,abril,2025,202504,Chevrolet,Tracker,Gasolina,8
boyaca,abril,2026,202604,Chevrolet,Tracker,Gasolina,6
boyaca,abril,2025,202504,Suzuki,New Scross,Hibrido No Enchufable,2
boyaca,abril,2026,202604,Suzuki,New Scross,Hibrido No Enchufable,6
boyaca,abril,2025,202504,Suzuki,Swift,Hibrido No Enchufable,1
boyaca,abril,2026,202604,Suzuki,Swift,Hibrido No Enchufable,5
boyaca,abril,2025,202504,Mazda,Cx-30,Hibrido No Enchufable,11
boyaca,abril,2026,202604,Mazda,Cx-30,Hibrido No Enchufable,5
boyaca,abril,2025,202504,Kia,Picanto,Gasolina,8
boyaca,abril,2026,202604,Kia,Picanto,Gasolina,5
boyaca,abril,2025,202504,Nissan,Kicks,Gasolina,13
boyaca,abril,2026,202604,Nissan,Kicks,Gasolina,5
boyaca,abril,2025,202504,Hyundai,Kona,Gasolina,1
boyaca,abril,2026,202604,Hyundai,Kona,Gasolina,5
boyaca,abril,2025,202504,Hyundai,Tucson,Gasolina,1
boyaca,abril,2026,202604,Hyundai,Tucson,Gasolina,5
boyaca,abril,2025,202504,Kia,Picanto Ekotaxi,Gasolina,2
boyaca,abril,2026,202604,Kia,Picanto Ekotaxi,Gasolina,5
boyaca,abril,2025,202504,Hyundai,Kona Hibrida,Hibrido No Enchufable,3
boyaca,abril,2026,202604,Hyundai,Kona Hibrida,Hibrido No Enchufable,5
boyaca,abril,2026,202604,Foton,Bj4259Smfkb-1A,Diesel,5
boyaca,abril,2026,202604,Nissan,Frontier,Gasolina,5
boyaca,abril,2025,202504,Byd,Byd Yuan Up,Eléctrico,1
boyaca,abril,2026,202604,Byd,Byd Yuan Up,Eléctrico,5
boyaca,abril,2025,202504,Chevrolet,Captiva,Gasolina,1
boyaca,abril,2026,202604,Chevrolet,Captiva,Gasolina,5
boyaca,abril,2025,202504,Chevrolet,Onix,Gasolina,4
boyaca,abril,2026,202604,Chevrolet,Onix,Gasolina,4
boyaca,abril,2025,202504,Nissan,Kicks P16,Gasolina,4
boyaca,abril,2026,202604,Nissan,Kicks P16,Gasolina,4
boyaca,abril,2025,202504,Mazda,Cx-5,Gasolina,3
boyaca,abril,2026,202604,Mazda,Cx-5,Gasolina,4
boyaca,abril,2025,202504,Hyundai,Venue,Gasolina,1
boyaca,abril,2026,202604,Hyundai,Venue,Gasolina,4
boyaca,abril,2025,202504,Mazda,Cx-50,Gasolina,1
boyaca,abril,2026,202604,Mazda,Cx-50,Gasolina,4
boyaca,abril,2025,202504,Mercedes Benz,O500Rs,Diesel,1
boyaca,abril,2026,202604,Mercedes Benz,O500Rs,Diesel,4
boyaca,abril,2025,202504,Chevrolet,Nkr,Diesel,1
boyaca,abril,2026,202604,Chevrolet,Nkr,Diesel,4
boyaca,abril,2026,202604,Mazda,2 Sedan,Gasolina,4
boyaca,abril,2025,202504,Toyota,Hilux,Diesel,10
boyaca,abril,2026,202604,Toyota,Hilux,Diesel,4
boyaca,abril,2025,202504,Toyota,Land Cruiser Prado,Diesel,5
boyaca,abril,2026,202604,Toyota,Land Cruiser Prado,Diesel,3
boyaca,abril,2026,202604,Volkswagen,Tera Comfort At,Gasolina,3
boyaca,abril,2026,202604,Suzuki,Jimny At,Gasolina,3
boyaca,abril,2025,202504,Renault,Duster Oroch,Gasolina,6
boyaca,abril,2026,202604,Renault,Duster Oroch,Gasolina,3
boyaca,abril,2026,202604,Volkswagen,Taos Pa Comfortline,Gasolina,3
boyaca,abril,2025,202504,Volkswagen,Nivus Pa Comfortline,Gasolina,2
boyaca,abril,2026,202604,Volkswagen,Nivus Pa Comfortline,Gasolina,3
boyaca,abril,2026,202604,Kia,Tasman,Diesel,3
boyaca,abril,2026,202604,Chevrolet,Spark,Eléctrico,3
boyaca,abril,2025,202504,Mg,Mg Zs 1.5L Mt Std Plus,Gasolina,1
boyaca,abril,2026,202604,Mg,Mg Zs 1.5L Mt Std Plus,Gasolina,3
boyaca,abril,2026,202604,International,Lt625 6X4,Diesel,3
boyaca,abril,2025,202504,Mazda,Cx-30,Gasolina,2
boyaca,abril,2026,202604,Mazda,Cx-30,Gasolina,3
boyaca,abril,2025,202504,Volkswagen,T-Cross Pa Trendline,Gasolina,7
boyaca,abril,2026,202604,Volkswagen,T-Cross Pa Trendline,Gasolina,2
boyaca,abril,2026,202604,Nissan,V-Drive,Gasolina,2
boyaca,abril,2025,202504,Chevrolet,Montana,Gasolina,1
boyaca,abril,2026,202604,Chevrolet,Montana,Gasolina,2
boyaca,abril,2025,202504,Subaru,Crosstrek 2.0I-S Es Cvt,Hibrido No Enchufable,2
boyaca,abril,2026,202604,Subaru,Crosstrek 2.0I-S Es Cvt,Hibrido No Enchufable,2
boyaca,abril,2026,202604,Mg,Mg Zs Hybrid+,Hibrido No Enchufable,2
boyaca,abril,2025,202504,Mazda,2 Hatchback,Gasolina,5
boyaca,abril,2026,202604,Mazda,2 Hatchback,Gasolina,2
boyaca,abril,2025,202504,Kia,Soluto,Gasolina,2
boyaca,abril,2026,202604,Kia,Soluto,Gasolina,2
boyaca,abril,2025,202504,Volkswagen,Polo Pa Track,Gasolina,1
boyaca,abril,2026,202604,Volkswagen,Polo Pa Track,Gasolina,2
boyaca,abril,2026,202604,Sinotruk,Nks-Zz1048G3314F1,Diesel,2
boyaca,abril,2026,202604,Dongfeng,Eq1100G8Cd5,Diesel,2
boyaca,abril,2026,202604,Kyc,V7,Gasolina,2
boyaca,abril,2026,202604,Volkswagen,Constellation 18.320,Diesel,2
boyaca,abril,2026,202604,Suzuki,Dzire,Hibrido No Enchufable,2
boyaca,abril,2026,202604,Chevrolet,Nhr,Diesel,2
boyaca,abril,2025,202504,Nissan,Qashqai,Gasolina,6
boyaca,abril,2026,202604,Nissan,Qashqai,Gasolina,2
boyaca,abril,2026,202604,Volkswagen,Tera Comfort Mt,Gasolina,2
boyaca,abril,2026,202604,Volkswagen,Tera Trend Mt,Gasolina,2
boyaca,abril,2025,202504,Kia,Niro,Hibrido No Enchufable,1
boyaca,abril,2026,202604,Kia,Niro,Hibrido No Enchufable,2
boyaca,abril,2025,202504,Citroen,C3,Gasolina,2
boyaca,abril,2026,202604,Citroen,C3,Gasolina,2
boyaca,abril,2026,202604,Foton,Bj1037V2Mav-8G,Hibrido No Enchufable,2
boyaca,abril,2026,202604,Hyundai,Tucson Hibrida,Hibrido Enchufable,2
boyaca,abril,2026,202604,Citroen,Berlingo,Diesel,2
boyaca,abril,2026,202604,Chevrolet,Captiva,Eléctrico,2
boyaca,abril,2026,202604,Citroen,C3 Aircross Max,Hibrido No Enchufable,2
boyaca,abril,2025,202504,Kia,K3,Gasolina,4
boyaca,abril,2026,202604,Kia,K3,Gasolina,2
boyaca,abril,2026,202604,Citroen,Basalt,Gasolina,2
boyaca,abril,2025,202504,Volkswagen,T-Cross Pa Comfortline,Gasolina,1
boyaca,abril,2026,202604,Volkswagen,T-Cross Pa Comfortline,Gasolina,2
boyaca,abril,2025,202504,Renault,Kwid,Gasolina,4
boyaca,abril,2026,202604,Renault,Kwid,Gasolina,2
boyaca,abril,2025,202504,Chevrolet,Npr,Diesel,5
boyaca,abril,2026,202604,Chevrolet,Npr,Diesel,2
boyaca,abril,2026,202604,Jac,Hfc1188,Diesel,2
boyaca,abril,2026,202604,Dong Feng,Dfh4180A6,Diesel,2
boyaca,abril,2025,202504,Ford,Ranger,Diesel,1
boyaca,abril,2026,202604,Ford,Ranger,Diesel,1
boyaca,abril,2026,202604,Honda,Pilot 5Dr Trg-Cr 10A,Gasolina,1
boyaca,abril,2026,202604,Mitsubishi Fuso,Feb91El4Snqg,Diesel,1
boyaca,abril,2026,202604,Volkswagen,Jetta Pa Highline,Gasolina,1
boyaca,abril,2026,202604,Hyundai,I10,Gasolina,1
boyaca,abril,2025,202504,Hyundai,Grand I10,Gasolina,1
boyaca,abril,2026,202604,Hyundai,Grand I10,Gasolina,1
boyaca,abril,2026,202604,Byd,Byd Seagull,Eléctrico,1
boyaca,abril,2026,202604,Toyota,Land Cruiser,Gasolina,1
boyaca,abril,2025,202504,Nissan,Frontier,Diesel,1
boyaca,abril,2026,202604,Nissan,Frontier,Diesel,1
boyaca,abril,2026,202604,Porsche,Macan Gts,Eléctrico,1
boyaca,abril,2026,202604,Mitsubishi,Outlander Sport,Gasolina,1
boyaca,abril,2026,202604,Toyota,Bz4X,Eléctrico,1
boyaca,abril,2025,202504,Suzuki,Jimny Mt,Gasolina,1
boyaca,abril,2026,202604,Suzuki,Jimny Mt,Gasolina,1
boyaca,abril,2025,202504,Kia,Sportage,Gasolina,1
boyaca,abril,2026,202604,Kia,Sportage,Gasolina,1
boyaca,abril,2025,202504,Chevrolet,Colorado,Diesel,1
boyaca,abril,2026,202604,Chevrolet,Colorado,Diesel,1
boyaca,abril,2025,202504,Nissan,X-Trail T33,Hibrido No Enchufable,1
boyaca,abril,2026,202604,Nissan,X-Trail T33,Hibrido No Enchufable,1
boyaca,abril,2025,202504,Renault,Trafic,Diesel,1
boyaca,abril,2026,202604,Renault,Trafic,Diesel,1
boyaca,abril,2026,202604,Chevrolet,Fvz,Diesel,1
boyaca,abril,2025,202504,Subaru,Crosstrek 2.0I-L Cvt,Gasolina,1
boyaca,abril,2026,202604,Subaru,Crosstrek 2.0I-L Cvt,Gasolina,1
boyaca,abril,2026,202604,Sinotruk,Nqs-Zz1108F3815F1,Diesel,1
boyaca,abril,2026,202604,Forland,Bj1081Vejda-01,Diesel,1
boyaca,abril,2025,202504,Jetour,X70 Limited,Gasolina,2
boyaca,abril,2026,202604,Jetour,X70 Limited,Gasolina,1
boyaca,abril,2025,202504,Suzuki,Baleno At,Gasolina,1
boyaca,abril,2026,202604,Suzuki,Baleno At,Gasolina,1
boyaca,abril,2026,202604,Forland,Bj1051Vcjb5-01,Diesel,1
boyaca,abril,2026,202604,Faw,Ca1090P40K2L1E6L,Diesel,1
boyaca,abril,2026,202604,Chevrolet,Nrr,Diesel,1
boyaca,abril,2026,202604,Chevrolet,Frr,Diesel,1
boyaca,abril,2026,202604,Mercedes Benz,Sprinter 411 Cdi,Diesel,1
boyaca,abril,2026,202604,International,Mv607 Sba 4X2,Diesel,1
boyaca,abril,2025,202504,Chevrolet,Fvr,Diesel,1
boyaca,abril,2026,202604,Chevrolet,Fvr,Diesel,1
boyaca,abril,2026,202604,Deepal,G318,Hibrido No Enchufable,1
boyaca,abril,2026,202604,Deepal,S05,Hibrido Enchufable,1
boyaca,abril,2026,202604,Dfsk,Eq5025Xxyf 1.5,Gasolina,1
boyaca,abril,2026,202604,Sinotruk,Nhs-Zz1048F2814F1,Diesel,1
boyaca,abril,2026,202604,Volkswagen,Tiguan Nf R-Line,Gasolina,1
boyaca,abril,2025,202504,Kia,Seltos,Gasolina,3
boyaca,abril,2026,202604,Kia,Seltos,Gasolina,1
boyaca,abril,2026,202604,Gac,Hyptec Ht,Eléctrico,1
boyaca,abril,2026,202604,Mazda,3,Hibrido No Enchufable,1
boyaca,abril,2025,202504,Chevrolet,Nqr,Diesel,2
boyaca,abril,2026,202604,Chevrolet,Nqr,Diesel,1
boyaca,abril,2026,202604,Jac,Hfc1120S,Diesel,1
boyaca,abril,2026,202604,Toyota,Sequoia 4Wd,Hibrido No Enchufable,1
boyaca,abril,2025,202504,Foton,Bj1045Vdjba-F3,Diesel,1
boyaca,abril,2026,202604,Foton,Bj1045Vdjba-F3,Diesel,1
boyaca,abril,2026,202604,Peugeot,2008,Hibrido No Enchufable,1
boyaca,abril,2026,202604,Nissan,Pathfinder,Gasolina,1
boyaca,abril,2025,202504,Nissan,Versa,Gasolina,1
boyaca,abril,2026,202604,Nissan,Versa,Gasolina,1
boyaca,abril,2026,202604,Jac,S3 (Hfc7161Mv),Gasolina,1
boyaca,abril,2026,202604,Mg,Mg Rx5 1.5T Dct Lux,Gasolina,1
boyaca,abril,2026,202604,Kia,Sorento,Hibrido No Enchufable,1
boyaca,abril,2025,202504,Chevrolet,Spin,Gasolina,2
boyaca,abril,2026,202604,Chevrolet,Spin,Gasolina,1
boyaca,abril,2026,202604,Jeep,Compass,Gasolina,1
boyaca,abril,2026,202604,Honda,Hr-V Exl-A,Gasolina,1
boyaca,abril,2025,202504,Kia,Stonic,Hibrido No Enchufable,1
boyaca,abril,2026,202604,Kia,Stonic,Hibrido No Enchufable,1
boyaca,abril,2025,202504,Toyota,Fortuner,Diesel,2
boyaca,abril,2026,202604,Toyota,Fortuner,Diesel,1
boyaca,abril,2026,202604,Great Wall,Tank 300 Hev,Hibrido No Enchufable,1
boyaca,abril,2026,202604,Ford,Territory,Hibrido No Enchufable,1
boyaca,abril,2025,202504,Kia,Sephia,Gasolina,1
boyaca,abril,2026,202604,Kia,Sephia,Gasolina,1
boyaca,abril,2026,202604,Citroen,C3 Aircross,Hibrido No Enchufable,1
boyaca,abril,2025,202504,Renault,Stepway,Gasolina,5
boyaca,abril,2026,202604,Renault,Stepway,Gasolina,1
boyaca,abril,2026,202604,Byd,Yuan Plus Ev,Eléctrico,1
boyaca,abril,2026,202604,Volkswagen,Constellation 19.380,Diesel,1
boyaca,abril,2026,202604,Kenworth,T680,Diesel,1
boyaca,abril,2025,202504,Foton,Bj1045V9Jb4-F1,Diesel,3
boyaca,abril,2026,202604,Foton,Bj1045V9Jb4-F1,Diesel,1
boyaca,abril,2025,202504,Renault,Arkana,Hibrido No Enchufable,2
boyaca,abril,2026,202604,Renault,Arkana,Hibrido No Enchufable,1
boyaca,abril,2025,202504,Renault,Kangoo,Gasolina,2
boyaca,abril,2025,202504,Hyundai,New Grand I10,Gasolina,1
boyaca,abril,2025,202504,Toyota,Fortuner,Gasolina,1
boyaca,abril,2025,202504,Chevrolet,Nlr,Diesel,3
boyaca,abril,2025,202504,Zhidou,D2S,Eléctrico,1
boyaca,abril,2025,202504,Mitsubishi Fuso,Fea51El4Snqb,Diesel,1
boyaca,abril,2025,202504,Foton,Bj1037V2Mav-8S,Hibrido No Enchufable,2
boyaca,abril,2025,202504,Volkswagen,Virtus Comfortline Select,Gasolina,1
boyaca,abril,2025,202504,Hyundai,Tucson Hibrida,Hibrido No Enchufable,3
boyaca,abril,2025,202504,Sinotruk,Zz4257V344Kf1,Diesel,1
boyaca,abril,2025,202504,Mitsubishi Fuso,Fav1Ph2Lnqa,Diesel,1
boyaca,abril,2025,202504,Sinotruk,Zz1167K561Df1,Diesel,2
boyaca,abril,2025,202504,Volkswagen,Polo Pa Highline,Gasolina,1
boyaca,abril,2025,202504,Zhongtong,Lck6116H,Diesel,2
boyaca,abril,2025,202504,Mercedes Benz,Lo916,Diesel,2
boyaca,abril,2025,202504,Foton,Bj3319Dnpkc-6F,Diesel,1
boyaca,abril,2025,202504,Foton,Bj2037Y3M Av-6D,Diesel,1
boyaca,abril,2025,202504,Jmc,Jx1044Tc6,Diesel,2
boyaca,abril,2025,202504,Renault,Captur,Gasolina,1
boyaca,abril,2025,202504,Foton,Bj1126Vgjfd-F2,Diesel,1
boyaca,abril,2025,202504,Karry,Yori Kq51,Gasolina,1
boyaca,abril,2025,202504,Subaru,Crosstrek 2.0I-L Es Cvt (Sport),Gasolina,1
boyaca,abril,2025,202504,Subaru,Forester 2.5 Es Be,Gasolina,1
boyaca,abril,2025,202504,Hyundai,Staria,Diesel,2
boyaca,abril,2025,202504,Citroen,C3 Aircross,Gasolina,5
boyaca,abril,2025,202504,Ford,Escape,Gasolina,1
boyaca,abril,2025,202504,Foton,Bj1065Vdjba-F3,Diesel,2
boyaca,abril,2025,202504,Foton,Bj1078Vejea-F3,Diesel,3
boyaca,abril,2025,202504,Jetour,X70 Sport,Gasolina,1
boyaca,abril,2025,202504,Volkswagen,Polo Pa Trendline,Gasolina,1
boyaca,abril,2025,202504,Suzuki,Jimny,Gasolina,1
boyaca,abril,2025,202504,Peugeot,Partner,Diesel,1
boyaca,abril,2025,202504,Mg,Mg3 Hybrid +,Hibrido No Enchufable,1
boyaca,abril,2025,202504,Mazda,3,Gasolina,1
boyaca,abril,2025,202504,Mazda,Cx-60,Hibrido No Enchufable,1
boyaca,abril,2025,202504,Renault,Koleos,Gasolina,1
boyaca,abril,2025,202504,Suzuki,Grand Vitara Hybrid,Hibrido No Enchufable,1
boyaca,abril,2025,202504,Hyundai,Hb20S,Gasolina,1
boyaca,abril,2025,202504,Foton,Bj1044Vajb3-1A,Diesel,2
boyaca,abril,2025,202504,Mercedes Benz,Sprinter 515 Cdi,Diesel,2
boyaca,abril,2025,202504,Subaru,Forester 2.0I-S Es Cvt,Hibrido No Enchufable,1
boyaca,abril,2025,202504,Jac,Hfc1036Kn Evi,Diesel,1
boyaca,abril,2025,202504,Volkswagen,Nivus Pa Highline,Gasolina,2
boyaca,abril,2025,202504,Foton,Bj1128Vejed-F3,Diesel,3
boyaca,abril,2025,202504,Toyota,Corolla,Hibrido No Enchufable,2
boyaca,abril,2025,202504,Toyota,Hilux,Gasolina,1
caldas,abril,2025,202504,Renault,Stepway,Gasolina,7
caldas,abril,2026,202604,Renault,Stepway,Gasolina,20
caldas,abril,2025,202504,Kia,K3 Cross,Gasolina,10
caldas,abril,2026,202604,Kia,K3 Cross,Gasolina,19
caldas,abril,2025,202504,Kia,Sonet,Gasolina,7
caldas,abril,2026,202604,Kia,Sonet,Gasolina,16
caldas,abril,2025,202504,Mazda,2 Hatchback,Gasolina,12
caldas,abril,2026,202604,Mazda,2 Hatchback,Gasolina,16
caldas,abril,2025,202504,Renault,Kardian,Gasolina,9
caldas,abril,2026,202604,Renault,Kardian,Gasolina,14
caldas,abril,2025,202504,Byd,Byd Yuan Up,Eléctrico,10
caldas,abril,2026,202604,Byd,Byd Yuan Up,Eléctrico,10
caldas,abril,2025,202504,Renault,Duster,Gasolina,5
caldas,abril,2026,202604,Renault,Duster,Gasolina,10
caldas,abril,2025,202504,Volkswagen,Polo Pa Track,Gasolina,3
caldas,abril,2026,202604,Volkswagen,Polo Pa Track,Gasolina,10
caldas,abril,2025,202504,Mazda,Cx-30,Hibrido No Enchufable,40
caldas,abril,2026,202604,Mazda,Cx-30,Hibrido No Enchufable,9
caldas,abril,2025,202504,Toyota,Corolla Cross,Hibrido No Enchufable,35
caldas,abril,2026,202604,Toyota,Corolla Cross,Hibrido No Enchufable,8
caldas,abril,2025,202504,Kia,Seltos,Gasolina,3
caldas,abril,2026,202604,Kia,Seltos,Gasolina,7
caldas,abril,2025,202504,Hyundai,Venue,Gasolina,1
caldas,abril,2026,202604,Hyundai,Venue,Gasolina,7
caldas,abril,2025,202504,Hyundai,Kona,Gasolina,1
caldas,abril,2026,202604,Hyundai,Kona,Gasolina,7
caldas,abril,2025,202504,Suzuki,Fronx,Hibrido No Enchufable,5
caldas,abril,2026,202604,Suzuki,Fronx,Hibrido No Enchufable,6
caldas,abril,2025,202504,Suzuki,New Scross,Hibrido No Enchufable,16
caldas,abril,2026,202604,Suzuki,New Scross,Hibrido No Enchufable,6
caldas,abril,2025,202504,Nissan,Kicks P16,Gasolina,3
caldas,abril,2026,202604,Nissan,Kicks P16,Gasolina,6
caldas,abril,2025,202504,Kia,K3,Gasolina,1
caldas,abril,2026,202604,Kia,K3,Gasolina,6
caldas,abril,2025,202504,Suzuki,Swift,Hibrido No Enchufable,25
caldas,abril,2026,202604,Suzuki,Swift,Hibrido No Enchufable,5
caldas,abril,2025,202504,Toyota,Land Cruiser Prado,Diesel,3
caldas,abril,2026,202604,Toyota,Land Cruiser Prado,Diesel,5
caldas,abril,2025,202504,Byd,Byd Seagull,Eléctrico,1
caldas,abril,2026,202604,Byd,Byd Seagull,Eléctrico,5
caldas,abril,2026,202604,Volkswagen,Tera Comfort Mt,Gasolina,5
caldas,abril,2026,202604,Volkswagen,Tera Comfort At,Gasolina,5
caldas,abril,2026,202604,Renault,Duster E-Tech,Hibrido No Enchufable,5
caldas,abril,2025,202504,Renault,Logan,Gasolina,1
caldas,abril,2026,202604,Renault,Logan,Gasolina,5
caldas,abril,2025,202504,Volkswagen,T-Cross Pa Comfortline,Gasolina,2
caldas,abril,2026,202604,Volkswagen,T-Cross Pa Comfortline,Gasolina,5
caldas,abril,2026,202604,Byd,Idolphin,Eléctrico,5
caldas,abril,2025,202504,Mazda,Cx-30,Gasolina,2
caldas,abril,2026,202604,Mazda,Cx-30,Gasolina,4
caldas,abril,2025,202504,Volvo,Ex30,Eléctrico,5
caldas,abril,2026,202604,Volvo,Ex30,Eléctrico,4
caldas,abril,2025,202504,Kia,Picanto,Gasolina,7
caldas,abril,2026,202604,Kia,Picanto,Gasolina,4
caldas,abril,2026,202604,Volkswagen,Tera High At,Gasolina,4
caldas,abril,2025,202504,Renault,Kwid,Gasolina,4
caldas,abril,2026,202604,Renault,Kwid,Gasolina,4
caldas,abril,2025,202504,Chevrolet,N400,Gasolina,1
caldas,abril,2026,202604,Chevrolet,N400,Gasolina,4
caldas,abril,2026,202604,Hyundai,I10,Gasolina,4
caldas,abril,2025,202504,Mazda,Cx-50,Gasolina,4
caldas,abril,2026,202604,Mazda,Cx-50,Gasolina,4
caldas,abril,2025,202504,Suzuki,Jimny At,Gasolina,1
caldas,abril,2026,202604,Suzuki,Jimny At,Gasolina,3
caldas,abril,2025,202504,Mazda,Cx-5,Gasolina,10
caldas,abril,2026,202604,Mazda,Cx-5,Gasolina,3
caldas,abril,2026,202604,Bmw,X2 Xdrive20D,Hibrido No Enchufable,3
caldas,abril,2025,202504,Ford,Ranger,Diesel,1
caldas,abril,2026,202604,Ford,Ranger,Diesel,3
caldas,abril,2025,202504,Renault,Duster Oroch,Gasolina,1
caldas,abril,2026,202604,Renault,Duster Oroch,Gasolina,3
caldas,abril,2025,202504,Kia,Picanto Ekotaxi,Gasolina,12
caldas,abril,2026,202604,Kia,Picanto Ekotaxi,Gasolina,3
caldas,abril,2025,202504,Toyota,Hilux,Diesel,6
caldas,abril,2026,202604,Toyota,Hilux,Diesel,3
caldas,abril,2026,202604,Jeep,Avenger,Hibrido No Enchufable,3
caldas,abril,2025,202504,Chevrolet,Tracker,Gasolina,1
caldas,abril,2026,202604,Chevrolet,Tracker,Gasolina,3
caldas,abril,2026,202604,Hyundai,Tucson Hibrida,Hibrido Enchufable,3
caldas,abril,2025,202504,Mazda,2 Sedan,Gasolina,9
caldas,abril,2026,202604,Mazda,2 Sedan,Gasolina,3
caldas,abril,2025,202504,Citroen,C3,Gasolina,3
caldas,abril,2026,202604,Citroen,C3,Gasolina,3
caldas,abril,2026,202604,Foton,Bj4259Smfkb-1A,Diesel,3
caldas,abril,2025,202504,Peugeot,3008,Gasolina,4
caldas,abril,2026,202604,Peugeot,3008,Gasolina,3
caldas,abril,2026,202604,Chery,Icar 03,Eléctrico,3
caldas,abril,2025,202504,Volkswagen,Nivus Pa Highline,Gasolina,2
caldas,abril,2026,202604,Volkswagen,Nivus Pa Highline,Gasolina,3
caldas,abril,2025,202504,Hyundai,Kona Hibrida,Hibrido No Enchufable,11
caldas,abril,2026,202604,Hyundai,Kona Hibrida,Hibrido No Enchufable,3
caldas,abril,2026,202604,Suzuki,Dzire,Hibrido No Enchufable,3
caldas,abril,2025,202504,Hyundai,Grand I10,Gasolina,1
caldas,abril,2026,202604,Hyundai,Grand I10,Gasolina,2
caldas,abril,2026,202604,Chevrolet,Montana,Gasolina,2
caldas,abril,2026,202604,Volkswagen,Amarok Extreme,Diesel,2
caldas,abril,2025,202504,Nissan,Kicks,Gasolina,7
caldas,abril,2026,202604,Nissan,Kicks,Gasolina,2
caldas,abril,2025,202504,Jmc,Jx1044Tc6,Diesel,1
caldas,abril,2026,202604,Jmc,Jx1044Tc6,Diesel,2
caldas,abril,2025,202504,Hyundai,Tucson,Gasolina,1
caldas,abril,2026,202604,Hyundai,Tucson,Gasolina,2
caldas,abril,2026,202604,Kia,Sportage,Hibrido No Enchufable,2
caldas,abril,2025,202504,Kia,Stonic,Hibrido No Enchufable,1
caldas,abril,2026,202604,Kia,Stonic,Hibrido No Enchufable,2
caldas,abril,2026,202604,Subaru,Forester Touring S-Hev,Hibrido No Enchufable,2
caldas,abril,2026,202604,Volkswagen,Tera Trend Mt,Gasolina,2
caldas,abril,2026,202604,Ford,Territory,Hibrido No Enchufable,2
caldas,abril,2026,202604,Chevrolet,Captiva,Eléctrico,2
caldas,abril,2026,202604,Chevrolet,Captiva,Gasolina,2
caldas,abril,2026,202604,Deepal,S05,Eléctrico,2
caldas,abril,2025,202504,Nissan,Frontier,Diesel,1
caldas,abril,2026,202604,Nissan,Frontier,Diesel,2
caldas,abril,2026,202604,Audi,Q3,Hibrido No Enchufable,2
caldas,abril,2025,202504,Volkswagen,T-Cross Pa Trendline,Gasolina,8
caldas,abril,2026,202604,Volkswagen,T-Cross Pa Trendline,Gasolina,2
caldas,abril,2025,202504,Toyota,Fortuner,Diesel,1
caldas,abril,2026,202604,Toyota,Fortuner,Diesel,2
caldas,abril,2026,202604,Chevrolet,Onix,Gasolina,2
caldas,abril,2026,202604,Volkswagen,Taos Pa Highline Se,Gasolina,2
caldas,abril,2025,202504,Volkswagen,Nivus Pa Comfortline,Gasolina,3
caldas,abril,2026,202604,Volkswagen,Nivus Pa Comfortline,Gasolina,2
caldas,abril,2025,202504,Kia,Soluto,Gasolina,1
caldas,abril,2026,202604,Kia,Soluto,Gasolina,2
caldas,abril,2026,202604,Renault,Trafic,Diesel,1
caldas,abril,2025,202504,Changan,S07 Deepal,Hibrido No Enchufable,4
caldas,abril,2026,202604,Changan,S07 Deepal,Hibrido No Enchufable,1
caldas,abril,2026,202604,Deepal,S05,Hibrido Enchufable,1
caldas,abril,2026,202604,Bmw,X1 Xdrive20D,Hibrido No Enchufable,1
caldas,abril,2026,202604,Foton,Bj6608B1Ddc-B6,Diesel,1
caldas,abril,2026,202604,Byd,Byd Sealion,Eléctrico,1
caldas,abril,2026,202604,Chery,Tiggo 7 Mhev,Hibrido No Enchufable,1
caldas,abril,2025,202504,Bmw,X2 M35I Xdrive,Gasolina,1
caldas,abril,2026,202604,Bmw,X2 M35I Xdrive,Gasolina,1
caldas,abril,2025,202504,Ford,Explorer Active,Gasolina,1
caldas,abril,2026,202604,Ford,Explorer Active,Gasolina,1
caldas,abril,2026,202604,Cupra,Terramar,Hibrido No Enchufable,1
caldas,abril,2026,202604,Ford,Bronco Sport,Gasolina,1
caldas,abril,2025,202504,Citroen,C3 Aircross,Gasolina,5
caldas,abril,2026,202604,Citroen,C3 Aircross,Gasolina,1
caldas,abril,2025,202504,Mazda,3,Hibrido No Enchufable,5
caldas,abril,2026,202604,Mazda,3,Hibrido No Enchufable,1
caldas,abril,2026,202604,Honda,Sxs520M2R,Gasolina,1
caldas,abril,2026,202604,International,Mv607 Sba 4X2,Diesel,1
caldas,abril,2026,202604,Voyah,Courage,Eléctrico,1
caldas,abril,2026,202604,Geely,Geely Ex5,Eléctrico,1
